name,osm_id,latitude,longitude,data_type,source,place_type,population,collection_time,collection_date,collector_class
Saah,3812280068,11.1743447,3.067043,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Massoupouna,3812284095,11.148924,3.6575433,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Oké-Owo,3812936296,8.5313495,1.7118517,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gando,3812936339,8.5629217,1.6978754,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchabi Loukou,3812936370,8.5750265,1.6936464,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Okouta-Ossé,3812936499,8.5837586,1.6901129,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kabourè,3812936637,8.5975501,1.6862373,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assion,3812936665,8.6101222,1.6779001,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assion 2,3812936682,8.6172986,1.6701828,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wèwè 2,3813462595,9.3894043,2.1120785,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813462613,9.4323139,2.0652567,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Daringa,3813462624,9.4575313,2.032455,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gôrôbani,3813462633,9.4761274,2.0101611,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Toko-Toko,3813463089,9.7412548,2.0226606,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Affon,3813463271,9.7482769,2.0921004,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813463311,9.7616948,2.1289562,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813463335,9.7689739,2.1519046,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813463336,9.7693341,2.2753089,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813553275,10.7161829,2.037135,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813576148,10.7897613,1.1547482,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813576375,10.8392914,1.1147092,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813576408,10.8824882,1.0863089,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813576446,10.90983,1.0759847,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Porga,3813576589,11.0455286,0.9673376,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Pannaga,3813856379,10.66334,1.3503667,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813856404,10.6704712,1.356709,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tian Wassaka,3813856618,10.7436638,1.3880572,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813856662,10.8202943,1.4697315,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3813856729,10.8583551,1.4652551,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Batia,3813856839,10.9000565,1.4890824,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3814083718,10.5266762,1.1178306,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3814091370,10.4174504,1.1473098,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3814091399,10.4820449,1.1704219,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dimatadoni,3814101548,10.3237598,1.1163442,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koumagou,3814106776,10.147133,1.1387418,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tagayé,3814118004,10.2646477,1.3088148,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3814118030,10.3291028,1.3620747,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Boungourou,3815076502,10.0461773,2.0541714,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815076504,10.1255487,2.1744928,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815076514,10.1559468,2.0747333,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815285659,10.189058,1.963469,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815320438,10.4576339,2.0375424,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815338241,10.4983415,2.0437461,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815338624,10.695916,2.0769791,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815338864,10.735692,2.1280201,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
,3815480476,10.2490052,1.4604038,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815481303,10.3447218,1.5525108,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815481353,10.3735969,1.5685809,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3815481695,10.41006,1.4759903,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wèrèkè,3815630578,9.7384659,2.523687,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bouérou,3815630625,9.7550695,2.5469413,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Guinagourou,3816784009,9.5652455,2.9499748,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Tchori,3816784178,9.6731443,2.9060547,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koukoumbou,3816831731,9.5014468,3.0467189,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Boro,3816831815,9.5061617,3.0677665,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wondou,3816832303,9.5366507,2.9894881,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3816848410,10.4129994,2.0120208,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Darnon,3817321734,9.4275908,2.7176282,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbégourou,3817321755,9.4459374,2.7431626,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Binassi,3817321805,9.4841496,2.7766344,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bougnankou,3817321934,9.5164529,2.8378115,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ogamoin,3817355635,9.414447,3.0213696,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gounkparé,3817355872,9.4619986,2.9380304,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gando Sonna,3817356021,9.5116495,2.9197253,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kabo,3817471463,9.1885124,3.0548046,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Takisari,3817471486,9.202755,3.0175761,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gouroubara,3817471503,9.2056335,3.006129,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Souanré,3817471547,9.2299197,2.9720468,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bonwoubérou,3817472609,9.2429136,2.9549093,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpari,3817472648,9.2801876,2.8989529,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sonna,3817491565,9.2909831,2.9755695,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Monta,3817491974,9.3280123,3.1299301,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kokobè,3818487989,9.2809203,2.8314989,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sui-Gourou,3818487993,9.2825763,2.8595791,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kika,3818487995,9.2874372,2.7827715,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Kika-Barrage (Kika II),3818487996,9.2891576,2.743665,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpassa,3818487997,9.2901914,2.7288952,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kokoma Ganda,3818487998,9.3134763,2.6936409,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Boé,3818681706,9.1968942,2.8705533,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tandou,3818689289,9.0944475,2.8905912,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tokissi 1,3820543210,9.1406134,2.8137898,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Yèroumarou,3820543213,9.2105708,2.7747293,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Borokou,3820543216,9.2331494,2.741586,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Woria,3820569783,9.0820577,2.7308396,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbékpanin,3820569784,9.0828583,2.6609328,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpéwonkou,3820569805,9.0958579,2.8272831,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Lafia Boudo 1,3820569841,9.1003048,2.79311,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Batirou,3820569847,9.1001326,2.5817152,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Soumon-Gah,3820569858,9.1036114,2.5856513,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kontoubarou,3820572887,9.1382738,2.5961812,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3821731595,10.1074732,2.0086561,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Beket,3823387771,10.2506876,1.995509,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823387795,10.254071,1.9894921,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823387948,10.2804852,1.9899066,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gnémasson,3823388125,10.3059651,2.0576684,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823388135,10.3142048,1.990187,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823388193,10.3685541,2.0317513,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823727139,10.2509057,1.9336081,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823727559,10.2742981,1.9162174,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823732290,10.1230847,2.1109879,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823732293,10.2051691,2.0903856,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3823732297,10.2163273,2.0340354,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adanhondjigon,3825543475,7.0993952,2.0184131,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
,3826476491,9.5464521,2.6280337,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3826476494,9.6382943,2.6631846,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Banhoun-Kpo,3826476496,9.6752599,2.6783682,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Warikpa,3826476498,9.7225969,2.6925958,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjakonou,3828253351,7.6302116,2.1121254,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3830683507,10.0284439,1.3402899,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Narerou,3832298171,10.1139941,2.326074,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3832322364,10.2478345,2.139544,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Guessou-Bani,3832322440,10.3331163,2.2621349,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wassa-Maro,3832332639,10.240071,2.0962855,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gonri,3832337933,10.2517558,2.0499858,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bariénou,3832393588,9.7168374,1.7724794,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dendougou,3832393868,9.735886,1.7289721,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gnongambi,3832393987,9.759144,1.8102712,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koua 2,3832394023,9.7605902,1.7914296,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kolokondé,3832394060,9.8909233,1.7810939,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Madjatom (Togo),3832661063,9.8249026,1.3643483,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
TININGOU,3832661066,9.8925217,1.3608409,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833344566,10.0002762,1.5359054,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833345107,10.0342064,1.449515,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833345310,10.0504829,1.367764,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833345354,10.0646993,1.407722,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833345571,10.0672716,1.2635526,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833345588,10.0755992,1.2995108,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koubagatiékou,3833346234,10.1316849,1.3176819,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833346400,10.1446256,1.3882025,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Madjatom (Bénin),3833380914,9.8344386,1.3798537,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchalinga,3833396327,9.807238,1.3955823,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
,3833613789,10.17559,1.4139498,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833614149,10.0975559,1.4210959,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3833614473,10.2059164,1.3952588,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tèbou,3833918543,9.9182768,1.8100264,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bom-Bom,3833927122,9.8414862,1.6600565,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gnanfouroum,3833927508,9.8561833,1.7040563,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bamisso,3833927825,9.9023415,1.7286053,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Noumanè,3833932630,9.7807353,1.6995505,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djakpingou,3833933057,9.796086,1.6735369,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Belléfoungou,3833933085,9.8146638,1.7220086,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sosso,3833933105,9.8465768,1.753471,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3836431058,10.3981647,1.3106708,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3836431113,10.4319936,1.3923083,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
,3836431156,10.4474068,1.3585745,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Nimourou,3836884966,9.9534177,1.4801797,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dêdêra,3838618016,9.708984,1.7562626,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sehvessi,3838618385,9.7149704,1.7415814,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gakokpara,3838618610,9.7476173,2.0364361,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gosso 2,3838618707,9.7503868,2.0545364,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koubou,3839486286,9.2066776,2.5564991,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Badékparou,3839486331,9.2193432,2.5607334,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bakpérou,3839486758,9.2758158,2.5821914,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Worogui-Goura,3840507318,8.8843431,2.6716235,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gango,3840507793,8.9720794,2.69739,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tékparou,3840508161,9.0005053,2.5888547,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gokanna,3840508209,9.0249348,2.5800125,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbéyèkèrou 1,3840808895,8.9225631,2.5650705,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gararou,3840811132,9.0703053,2.5489195,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Odo-Akaba,3840846293,8.7741697,2.6028268,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpakpanin,3840846363,8.8193663,2.6078441,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Ikèmon,3840856933,8.5909833,2.5530744,cities,OpenStreetMap,town,,19:33:15.887706,2025-09-30,GeographicCollector
Akpéro,3840856934,8.624829,2.5706902,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Toui-Gare,3840856935,8.668725,2.6226648,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
